Transaction_ID,Date,Year,Month,Quarter,Customer_ID,Bank,Branch,Sector,Transaction_Type,Debit_Credit,Amount_NGN,Account_Balance_NGN,Interest_Rate_pct,NPL_Flag,Exchange_Rate_USD,Outlier_Flag
TXN001505,2022-04-15,2022,April,Q2,CUST1188,UBA,Branch_18,Government,Withdrawal,Debit,1517105.72,1416319.42,13.73,No,1369.36,No
TXN001241,2022-04-15,2022,April,Q2,CUST1274,Zenith Bank,Branch_04,Corporate,Withdrawal,Debit,956858.94,3457262.57,13.9,No,1211.01,No
TXN000933,2022-04-16,2022,April,Q2,CUST1404,GTBank,Branch_12,Individual,Loan Repayment,Debit,232811.58,4060550.93,17.82,No,1025.88,No
TXN000999,2022-04-16,2022,April,Q2,CUST1337,Zenith Bank,Branch_04,Corporate,Withdrawal,Debit,1255062.3,1808278.16,17.63,No,844.29,No
TXN001556,2022-04-17,2022,April,Q2,CUST1170,GTBank,Branch_16,Retail,Withdrawal,Debit,1897993.16,0.0,16.68,No,786.15,No
TXN000843,2022-04-17,2022,April,Q2,CUST1098,GTBank,Branch_07,Corporate,Loan Repayment,Debit,183972.91,0.0,15.14,Yes,950.86,No
TXN000569,2022-04-18,2022,April,Q2,CUST1059,GTBank,Branch_18,Government,Wire Transfer,Credit,952725.77,3539835.49,14.55,No,948.61,No
TXN001020,2022-04-18,2022,April,Q2,CUST1478,Zenith Bank,Branch_20,Retail,Deposit,Credit,96482.78,96482.78,11.28,No,1422.88,No
TXN000569,2022-04-18,2022,April,Q2,CUST1059,GTBank,Branch_18,Government,Wire Transfer,Credit,952725.77,3539835.49,14.55,No,948.61,No
TXN001321,2022-04-19,2022,April,Q2,CUST1294,Access Bank,Branch_01,Government,Wire Transfer,Credit,1182330.33,1323119.42,6.73,Yes,1225.96,No
TXN001426,2022-04-20,2022,April,Q2,CUST1492,Zenith Bank,Branch_09,Corporate,Loan Repayment,Debit,1941894.93,0.0,19.6,No,1168.88,No
TXN001795,2022-04-21,2022,April,Q2,CUST1148,FirstBank Nigeria,Branch_01,SME,POS Payment,Debit,5012151904.2,103994.45,12.09,Yes,1340.57,Yes
TXN001735,2022-04-21,2022,April,Q2,CUST1246,Access Bank,Branch_09,SME,Withdrawal,Debit,1228695.18,0.0,14.61,No,801.26,No
TXN000683,2022-04-22,2022,April,Q2,CUST1378,GTBank,Branch_04,Individual,Interest Credit,Credit,769688.08,4097694.08,17.64,No,1204.67,No
TXN000514,2022-04-22,2022,April,Q2,CUST1150,UBA,Branch_04,Government,Transfer,Debit,1659872.06,2403555.17,14.08,No,902.81,No
TXN000398,2022-04-22,2022,April,Q2,CUST1092,UBA,Branch_07,Individual,Wire Transfer,Credit,146752.57,3518093.23,18.26,No,1366.75,No
TXN001760,2022-04-23,2022,April,Q2,CUST1210,GTBank,Branch_03,SME,Deposit,Credit,190608.56,1780007.36,23.19,No,949.93,No
TXN001789,2022-04-25,2022,April,Q2,CUST1190,Access Bank,Branch_10,Retail,Wire Transfer,Credit,98778.88,5411943.05,16.79,No,1435.94,No
TXN000587,2022-04-25,2022,April,Q2,CUST1008,Zenith Bank,Branch_15,Government,Deposit,Credit,236815.12,470176.39,20.83,No,1549.08,No
TXN000008,2022-04-25,2022,April,Q2,CUST1431,GTBank,Branch_19,SME,Deposit,Credit,802628.99,4655781.2,6.76,No,1168.88,No
TXN000207,2022-04-26,2022,April,Q2,CUST1119,GTBank,Branch_20,Corporate,Interest Credit,Credit,1631664.62,1808278.16,19.4,No,1406.66,No
TXN001515,2022-04-27,2022,April,Q2,CUST1474,Access Bank,Branch_12,Government,POS Payment,Debit,,6632899.24,14.49,Yes,850.49,No
TXN001493,2022-04-27,2022,April,Q2,CUST1458,Access Bank,Branch_20,Corporate,Transfer,Debit,97164.76,4359977.55,8.46,No,1459.14,No
TXN001982,2022-04-27,2022,April,Q2,CUST1383,GTBank,Branch_08,SME,Interest Credit,Credit,421613.45,421613.45,6.99,No,1374.51,No
TXN001322,2022-04-28,2022,April,Q2,CUST1286,Zenith Bank,Unknown,Corporate,Wire Transfer,Credit,128021.78,5088659.02,12.23,No,1234.29,No
TXN001896,2022-04-28,2022,April,Q2,CUST1422,Zenith Bank,Branch_04,Government,Loan Repayment,Debit,914107.65,2007218.17,12.26,No,1269.44,No
TXN000791,2022-04-28,2022,April,Q2,CUST1336,GTBank,Branch_07,Government,Deposit,Credit,687960.3,4095547.15,24.05,No,1417.47,No
TXN001084,2022-04-29,2022,April,Q2,CUST1470,GTBank,Branch_18,Retail,Loan Repayment,Debit,1177440.64,999358.37,9.82,No,1232.84,No
TXN000763,2022-04-30,2022,April,Q2,CUST1365,Zenith Bank,Branch_13,Retail,POS Payment,Debit,640422.91,114075.52,13.34,No,1550.34,No
TXN001356,2022-04-30,2022,April,Q2,CUST1001,Access Bank,Branch_01,Corporate,Withdrawal,Debit,1524471.41,1808278.16,6.17,No,1301.53,No
TXN000218,2022-05-01,2022,May,Q2,CUST1469,UBA,Branch_14,Retail,Deposit,Credit,1890403.63,6342758.05,18.2,No,866.87,No
TXN001846,2022-05-01,2022,May,Q2,CUST1385,FirstBank Nigeria,Branch_15,Individual,Withdrawal,Debit,743917.1,844955.06,5.52,No,1503.02,No
TXN001846,2022-05-01,2022,May,Q2,CUST1385,FirstBank Nigeria,Branch_15,Individual,Withdrawal,Debit,743917.1,844955.06,5.52,No,1503.02,No
TXN000189,2022-05-02,2022,May,Q2,CUST1147,FirstBank Nigeria,Branch_06,Individual,Loan Repayment,Debit,1477503.7,162276.43,21.66,Yes,1105.2,No
TXN000074,2022-05-03,2022,May,Q2,CUST1036,GTBank,Branch_04,Individual,Interest Credit,Credit,1498040.97,1808278.16,16.31,No,1148.39,No
TXN000958,2022-05-03,2022,May,Q2,CUST1079,FirstBank Nigeria,Branch_15,Individual,Transfer,Debit,321117.4,65940.84,13.03,No,1221.03,No
TXN001476,2022-05-03,2022,May,Q2,CUST1338,FirstBank Nigeria,Branch_08,SME,Withdrawal,Debit,,1705197.85,15.14,No,945.92,No
TXN000468,2022-05-03,2022,May,Q2,CUST1496,FirstBank Nigeria,Branch_08,Corporate,ATM Withdrawal,Debit,1402805.62,3582211.24,20.54,No,1019.23,No
TXN000768,2022-05-04,2022,May,Q2,CUST1497,Access Bank,Branch_07,Individual,Interest Credit,Credit,,1380691.76,18.42,No,1247.39,No
TXN000024,2022-05-05,2022,May,Q2,CUST1296,Zenith Bank,Branch_06,Retail,Deposit,Credit,1168563.1,4860462.14,15.14,No,798.35,No
TXN001604,2022-05-05,2022,May,Q2,CUST1033,Zenith Bank,Branch_18,Retail,Deposit,Credit,,3910187.49,10.3,No,1527.95,No
TXN001736,2022-05-06,2022,May,Q2,CUST1306,Access Bank,Branch_05,Government,Withdrawal,Debit,852684.65,0.0,16.73,No,857.51,No
TXN000921,2022-05-06,2022,May,Q2,CUST1245,UBA,Branch_12,Retail,POS Payment,Debit,608927.83,3155403.04,10.62,Yes,1354.85,No
TXN001824,2022-05-07,2022,May,Q2,CUST1147,GTBank,Branch_17,SME,Interest Credit,Credit,1299926.35,2059127.14,15.14,No,1391.85,No
TXN001079,2022-05-08,2022,May,Q2,CUST1168,GTBank,Branch_02,Retail,Wire Transfer,Credit,1611421.31,1611421.31,16.21,No,1043.97,No
TXN001170,2022-05-08,2022,May,Q2,CUST1326,Zenith Bank,Branch_01,Individual,Withdrawal,Debit,555317.59,1933791.84,15.14,No,1032.77,No
TXN000832,2022-05-10,2022,May,Q2,CUST1348,GTBank,Branch_11,Corporate,Withdrawal,Debit,1448160.99,1912102.02,6.34,No,1024.28,No
TXN001942,2022-05-10,2022,May,Q2,CUST1197,Zenith Bank,Branch_06,Government,Interest Credit,Credit,90543.34,2961246.2,11.55,No,1546.27,No
TXN001708,2022-05-10,2022,May,Q2,CUST1089,Access Bank,Branch_19,Corporate,Loan Repayment,Debit,,1808278.16,19.13,No,1307.09,No
TXN001288,2022-05-10,2022,May,Q2,CUST1134,Zenith Bank,Branch_15,Retail,POS Payment,Debit,1929524.72,0.0,15.14,No,1455.57,No
TXN000590,2022-05-11,2022,May,Q2,CUST1087,FirstBank Nigeria,Branch_07,Government,Withdrawal,Debit,1190157.33,2581080.38,17.2,Yes,1112.28,No
TXN001240,2022-05-11,2022,May,Q2,CUST1375,GTBank,Branch_16,Retail,Interest Credit,Credit,415860.23,4577787.51,10.13,No,1144.63,No
TXN001353,2022-05-11,2022,May,Q2,CUST1258,GTBank,Branch_15,Corporate,Transfer,Debit,672109.31,2932704.39,19.2,Yes,808.98,No
TXN001485,2022-05-13,2022,May,Q2,CUST1357,Access Bank,Branch_14,Government,Deposit,Credit,1143527.2,3170393.18,12.33,Yes,1365.55,No
TXN001389,2022-05-13,2022,May,Q2,CUST1082,FirstBank Nigeria,Branch_14,Government,Withdrawal,Debit,688774.39,2797376.0,19.43,No,817.96,No
TXN000977,2022-05-13,2022,May,Q2,CUST1168,Zenith Bank,Branch_09,Individual,ATM Withdrawal,Debit,972846.88,0.0,18.84,No,1136.39,No
TXN001367,2022-05-14,2022,May,Q2,CUST1402,FirstBank Nigeria,Branch_03,Retail,Deposit,Credit,1840383.49,1840383.49,22.02,No,1016.3,No
TXN001781,2022-05-14,2022,May,Q2,CUST1476,UBA,Branch_02,SME,Transfer,Debit,1189297.11,0.0,16.39,No,1214.7,No
TXN001455,2022-05-14,2022,May,Q2,CUST1034,FirstBank Nigeria,Branch_05,SME,Interest Credit,Credit,949513.72,7651168.04,15.14,No,852.86,No
TXN000765,2022-05-15,2022,May,Q2,CUST1237,Access Bank,Branch_18,Government,Deposit,Credit,1267265.82,4055215.19,22.86,Yes,1568.95,No
TXN000617,2022-05-15,2022,May,Q2,CUST1188,GTBank,Branch_03,Retail,Wire Transfer,Credit,160800.72,4170324.86,22.56,Yes,842.96,No
TXN001509,2022-05-16,2022,May,Q2,CUST1402,GTBank,Branch_15,Corporate,Wire Transfer,Credit,1849681.16,3690064.65,14.88,No,1439.94,No
TXN000549,2022-05-16,2022,May,Q2,CUST1196,Zenith Bank,Branch_11,Individual,Loan Repayment,Debit,862581.42,3126819.51,24.12,No,1212.85,No
TXN001732,2022-05-16,2022,May,Q2,CUST1429,FirstBank Nigeria,Branch_16,Individual,Loan Repayment,Debit,1192607.4,2677861.02,7.94,No,1449.97,No
TXN001464,2022-05-16,2022,May,Q2,CUST1213,UBA,Branch_09,Corporate,Withdrawal,Debit,1545949.69,3774204.26,6.26,Yes,1144.83,No
TXN000498,2022-05-17,2022,May,Q2,CUST1335,Access Bank,Unknown,SME,Interest Credit,Credit,1728632.41,1808278.16,5.86,No,946.49,No
TXN000637,2022-05-17,2022,May,Q2,CUST1496,UBA,Branch_16,Individual,ATM Withdrawal,Debit,961231.57,2620979.67,13.79,No,1578.12,No
TXN001939,2022-05-17,2022,May,Q2,CUST1125,FirstBank Nigeria,Branch_08,SME,Deposit,Credit,793941.08,872726.77,20.57,No,755.37,No
TXN001491,2022-05-18,2022,May,Q2,CUST1039,FirstBank Nigeria,Branch_12,Corporate,Interest Credit,Credit,,1402682.95,20.3,No,1364.73,No
TXN001943,2022-05-18,2022,May,Q2,CUST1337,Zenith Bank,Branch_11,Government,Withdrawal,Debit,1954719.28,0.0,10.59,No,1030.46,No
TXN001261,2022-05-18,2022,May,Q2,CUST1294,FirstBank Nigeria,Branch_03,Individual,Withdrawal,Credit,1561286.13,140789.09,15.6,No,1237.84,No
TXN001885,2022-05-19,2022,May,Q2,CUST1087,Zenith Bank,Unknown,Individual,Withdrawal,Debit,1145915.03,132390.37,14.79,Yes,1230.71,No
TXN001751,2022-05-19,2022,May,Q2,CUST1012,FirstBank Nigeria,Branch_09,Government,Deposit,Credit,1177234.32,1177234.32,18.16,No,781.75,No
TXN000659,2022-05-20,2022,May,Q2,CUST1027,Access Bank,Branch_20,Corporate,Deposit,Credit,765574.65,1808278.16,18.4,No,1279.75,No
TXN001541,2022-05-21,2022,May,Q2,CUST1327,FirstBank Nigeria,Branch_09,Retail,Transfer,Debit,1706134.06,0.0,5.56,No,1570.37,No
TXN000028,2022-05-21,2022,May,Q2,CUST1067,GTBank,Branch_20,SME,ATM Withdrawal,Debit,315914.79,4353719.13,21.34,No,1586.28,No
TXN001449,2022-05-22,2022,May,Q2,CUST1227,UBA,Branch_18,Government,Transfer,Debit,549844.93,1141328.04,16.24,No,1305.65,No
TXN000083,2022-05-23,2022,May,Q2,CUST1450,Zenith Bank,Branch_10,SME,POS Payment,Debit,1868529.66,0.0,15.15,No,1367.14,No
TXN001331,2022-05-23,2022,May,Q2,CUST1439,GTBank,Branch_04,Individual,Loan Repayment,Debit,996653.61,1808278.16,15.67,No,1491.28,No
TXN001715,2022-05-24,2022,May,Q2,CUST1225,GTBank,Branch_17,SME,Deposit,Credit,493355.46,2559695.76,22.62,No,1524.06,No
TXN000582,2022-05-24,2022,May,Q2,CUST1399,UBA,Branch_04,Retail,Loan Repayment,Debit,769155.54,3301608.95,18.6,No,1232.16,No
TXN000274,2022-05-26,2022,May,Q2,CUST1057,UBA,Branch_19,SME,Deposit,Credit,1867881.84,3111236.53,8.01,No,1107.73,No
TXN000850,2022-05-26,2022,May,Q2,CUST1301,Access Bank,Branch_14,Retail,Deposit,Credit,769959.61,1808278.16,16.25,No,1563.53,No
TXN000343,2022-05-26,2022,May,Q2,CUST1060,Access Bank,Branch_14,Individual,Loan Repayment,Debit,240071.97,2139084.04,18.43,No,795.95,No
TXN001443,2022-05-27,2022,May,Q2,CUST1348,FirstBank Nigeria,Branch_13,Government,Interest Credit,Credit,1902049.81,3814151.83,13.52,No,758.98,No
TXN001521,2022-05-27,2022,May,Q2,CUST1269,UBA,Branch_17,Corporate,Interest Credit,Debit,130352.57,130352.57,17.02,No,831.7,No
TXN000939,2022-05-28,2022,May,Q2,CUST1073,Access Bank,Branch_17,Government,Loan Repayment,Debit,1818307.54,0.0,23.94,No,866.7,No
TXN001073,2022-05-28,2022,May,Q2,CUST1290,Zenith Bank,Branch_16,Individual,Transfer,Debit,992602.85,8287.77,21.32,No,1175.72,No
TXN000027,2022-05-29,2022,May,Q2,CUST1153,FirstBank Nigeria,Branch_07,Individual,Wire Transfer,Debit,1996909.65,4310171.28,24.43,Yes,1180.0,No
TXN001697,2022-05-29,2022,May,Q2,CUST1118,GTBank,Branch_01,Retail,Transfer,Debit,1598724.55,1876009.1,22.0,Yes,1025.38,No
TXN000044,2022-05-30,2022,May,Q2,CUST1312,Access Bank,Branch_08,Individual,POS Payment,Debit,389273.26,3866928.33,18.73,No,875.44,No
TXN001229,2022-06-01,2022,June,Q2,CUST1328,Access Bank,Branch_11,Corporate,Wire Transfer,Credit,1514082.66,4745072.08,12.01,Yes,1419.27,No
TXN001658,2022-06-02,2022,June,Q2,CUST1229,UBA,Branch_19,SME,Interest Credit,Credit,529565.04,1777454.5,6.43,No,1024.57,No
TXN000893,2022-06-02,2022,June,Q2,CUST1216,UBA,Branch_03,SME,Interest Credit,Credit,,3026300.4,22.67,No,1553.03,No
TXN001658,2022-06-02,2022,June,Q2,CUST1229,UBA,Branch_19,SME,Interest Credit,Credit,529565.04,1777454.5,6.43,Yes,1024.57,No
TXN000155,2022-06-03,2022,June,Q2,CUST1405,Access Bank,Branch_05,Individual,ATM Withdrawal,Debit,1602291.4,3139835.27,18.41,No,1471.37,No
TXN001013,2022-06-03,2022,June,Q2,CUST1311,UBA,Branch_16,Government,POS Payment,Debit,635907.7,4098134.05,11.58,No,1173.85,No
TXN000032,2022-06-04,2022,June,Q2,CUST1287,GTBank,Branch_10,SME,Deposit,Credit,1165227.88,1263092.89,8.31,No,1059.95,No
TXN000021,2022-06-04,2022,June,Q2,CUST1127,Access Bank,Branch_03,Retail,Withdrawal,Debit,1304463.72,3074241.75,15.14,Yes,1537.41,No
TXN000403,2022-06-04,2022,June,Q2,CUST1320,FirstBank Nigeria,Branch_02,Individual,Deposit,Credit,1158012.12,1586500.89,20.11,No,1218.85,No
TXN001204,2022-06-06,2022,June,Q2,CUST1020,Zenith Bank,Branch_04,Retail,ATM Withdrawal,Debit,293927.52,100041.46,24.06,No,1074.63,No
TXN001319,2022-06-07,2022,June,Q2,CUST1182,GTBank,Branch_17,Corporate,ATM Withdrawal,Debit,1591216.38,2771382.67,16.5,Yes,1352.1,No
TXN000773,2022-06-08,2022,June,Q2,CUST1403,UBA,Branch_20,Government,Deposit,Credit,,5734421.14,12.21,No,1054.27,No
TXN001483,2022-06-08,2022,June,Q2,CUST1073,UBA,Branch_13,Corporate,POS Payment,Debit,1576245.87,0.0,9.44,No,983.02,No
TXN000227,2022-06-10,2022,June,Q2,CUST1386,UBA,Branch_20,Retail,ATM Withdrawal,Debit,195822.73,3515915.87,9.91,No,1403.65,No
TXN001212,2022-06-10,2022,June,Q2,CUST1130,Access Bank,Branch_10,Retail,ATM Withdrawal,Debit,415498.63,1629045.58,24.21,No,1388.23,No
TXN000323,2022-06-10,2022,June,Q2,CUST1216,Access Bank,Branch_03,Corporate,Loan Repayment,Debit,1668299.18,1212565.66,10.4,Yes,823.97,No
TXN001107,2022-06-10,2022,June,Q2,CUST1332,FirstBank Nigeria,Branch_14,Individual,Loan Repayment,Debit,1007240.03,2348228.8,16.41,No,1208.12,No
TXN000222,2022-06-11,2022,June,Q2,CUST1136,Zenith Bank,Branch_03,Government,POS Payment,Debit,1130221.86,2854712.98,24.31,No,1305.68,No
TXN001205,2022-06-11,2022,June,Q2,CUST1371,Zenith Bank,Branch_03,Government,Interest Credit,Credit,801778.81,801778.81,8.99,No,1461.33,No
TXN000153,2022-06-11,2022,June,Q2,CUST1042,Access Bank,Branch_10,Individual,Transfer,Debit,587885.95,3061166.61,7.45,No,1010.52,No
TXN000997,2022-06-11,2022,June,Q2,CUST1316,UBA,Branch_12,Retail,POS Payment,Debit,1484808.08,0.0,7.98,No,908.57,No
TXN001554,2022-06-11,2022,June,Q2,CUST1108,GTBank,Branch_03,SME,Deposit,Credit,623321.3,5615316.92,19.95,No,1439.84,No
TXN001238,2022-06-12,2022,June,Q2,CUST1273,FirstBank Nigeria,Branch_06,Individual,Wire Transfer,Credit,1046136.12,4911745.72,10.15,No,1336.24,No
TXN000476,2022-06-13,2022,June,Q2,CUST1475,Access Bank,Branch_12,SME,Deposit,Credit,1116260.77,5657987.14,23.33,No,1425.11,No
TXN000450,2022-06-13,2022,June,Q2,CUST1120,GTBank,Branch_18,Government,Transfer,Debit,206467.12,3120544.49,6.71,No,795.75,No
TXN001418,2022-06-15,2022,June,Q2,CUST1359,UBA,Branch_18,Individual,ATM Withdrawal,Debit,1797208.65,0.0,8.62,No,756.25,No
TXN000612,2022-06-15,2022,June,Q2,CUST1406,UBA,Branch_02,Retail,ATM Withdrawal,Debit,1029715.59,45659.22,22.79,No,844.32,No
TXN000594,2022-06-15,2022,June,Q2,CUST1249,FirstBank Nigeria,Branch_10,Corporate,Deposit,Credit,1852310.84,6041801.66,18.93,No,1103.79,No
TXN001648,2022-06-16,2022,June,Q2,CUST1038,GTBank,Branch_20,Retail,ATM Withdrawal,Debit,96308.34,0.0,6.76,No,1301.04,No
TXN001150,2022-06-16,2022,June,Q2,CUST1439,FirstBank Nigeria,Branch_04,Retail,POS Payment,Debit,751684.26,1760642.73,19.88,No,891.27,No
TXN001329,2022-06-17,2022,June,Q2,CUST1324,Zenith Bank,Branch_18,Retail,Wire Transfer,Credit,1047972.61,2137903.9,5.89,No,800.27,No
TXN000054,2022-06-17,2022,June,Q2,CUST1425,Access Bank,Branch_03,Individual,Deposit,Credit,104645.17,2241391.06,23.59,No,1414.05,No
TXN000565,2022-06-18,2022,June,Q2,CUST1248,GTBank,Unknown,SME,Withdrawal,Debit,504475.92,1691115.24,17.2,No,762.07,No
TXN001315,2022-06-18,2022,June,Q2,CUST1497,Zenith Bank,Branch_09,Government,Loan Repayment,Debit,1652355.0,0.0,10.17,No,772.41,No
TXN001863,2022-06-19,2022,June,Q2,CUST1000,GTBank,Branch_12,Government,Transfer,Debit,1802283.28,0.0,20.41,No,1491.13,No
TXN001380,2022-06-20,2022,June,Q2,CUST1136,Access Bank,Branch_05,SME,Withdrawal,Debit,1723027.53,0.0,22.52,Yes,1435.29,No
TXN000904,2022-06-23,2022,June,Q2,CUST1029,Zenith Bank,Branch_05,Retail,Wire Transfer,Credit,1924351.58,5034647.16,13.56,No,1157.71,No
TXN000666,2022-06-23,2022,June,Q2,CUST1331,FirstBank Nigeria,Branch_15,Retail,Interest Credit,Credit,675519.72,2270412.38,5.87,Yes,1309.1,No
TXN000069,2022-06-24,2022,June,Q2,CUST1288,GTBank,Branch_08,Individual,Withdrawal,Debit,1529004.67,3219167.26,17.02,No,1409.34,No
TXN000655,2022-06-24,2022,June,Q2,CUST1346,FirstBank Nigeria,Branch_06,Government,Transfer,Debit,801548.26,1129592.53,16.72,No,805.0,No
TXN001456,2022-06-26,2022,June,Q2,CUST1082,UBA,Unknown,Corporate,Transfer,Debit,892481.18,1904894.82,24.43,No,1156.2,No
TXN001544,2022-06-26,2022,June,Q2,CUST1466,FirstBank Nigeria,Branch_07,Corporate,Transfer,Debit,684531.32,0.0,15.42,No,1156.89,No
TXN001847,2022-06-26,2022,June,Q2,CUST1055,Zenith Bank,Branch_08,Government,Transfer,Debit,162201.22,1390448.21,22.22,No,1554.95,No
TXN000317,2022-06-29,2022,June,Q2,CUST1184,Zenith Bank,Branch_03,Corporate,Wire Transfer,Debit,194425.3,263312.38,9.43,No,1152.54,No
TXN001174,2022-06-30,2022,June,Q2,CUST1237,FirstBank Nigeria,Branch_01,Corporate,Withdrawal,Debit,1459235.98,2595979.21,9.03,No,1401.71,No
TXN000124,2022-06-30,2022,June,Q2,CUST1353,Access Bank,Branch_10,Corporate,Withdrawal,Debit,871635.22,3731225.05,13.11,No,1383.93,No
TXN000757,2022-07-01,2022,July,Q3,CUST1330,GTBank,Branch_04,Individual,Deposit,Credit,1260403.37,1260403.37,20.16,No,1297.33,No
TXN000356,2022-07-02,2022,July,Q3,CUST1006,FirstBank Nigeria,Branch_04,Corporate,Wire Transfer,Credit,1898917.31,2351113.19,20.31,No,1519.06,No
TXN000884,2022-07-03,2022,July,Q3,CUST1192,Access Bank,Branch_04,SME,POS Payment,Debit,,2395861.59,13.96,Yes,820.24,No
TXN001414,2022-07-03,2022,July,Q3,CUST1280,GTBank,Branch_08,Corporate,Wire Transfer,Credit,230940.67,1808278.16,22.82,No,798.04,No
TXN001818,2022-07-03,2022,July,Q3,CUST1018,UBA,Branch_18,SME,POS Payment,Debit,350471.58,866934.81,8.01,No,1301.39,No
TXN000129,2022-07-04,2022,July,Q3,CUST1146,UBA,Branch_02,Government,POS Payment,Debit,1160868.65,0.0,23.63,No,1132.27,No
TXN001785,2022-07-04,2022,July,Q3,CUST1456,Zenith Bank,Branch_04,Individual,ATM Withdrawal,Debit,522807.14,663532.23,11.46,No,855.5,No
TXN000678,2022-07-04,2022,July,Q3,CUST1208,Access Bank,Branch_17,Corporate,Transfer,Debit,224308.76,4264718.8,19.46,No,1314.58,No
TXN001829,2022-07-04,2022,July,Q3,CUST1044,GTBank,Branch_20,Retail,Interest Credit,Credit,1615621.83,1615621.83,15.79,No,1445.25,No
TXN001337,2022-07-06,2022,July,Q3,CUST1266,Zenith Bank,Branch_07,Individual,POS Payment,Debit,1286575.41,2248367.04,10.87,No,999.02,No
TXN000920,2022-07-06,2022,July,Q3,CUST1102,FirstBank Nigeria,Branch_08,Government,POS Payment,Debit,1050179.88,1413027.77,18.8,Yes,1035.75,No
TXN000230,2022-07-07,2022,July,Q3,CUST1162,FirstBank Nigeria,Branch_06,Government,Interest Credit,Credit,720155.04,2555621.17,10.63,No,1116.33,No
TXN001951,2022-07-07,2022,July,Q3,CUST1308,Access Bank,Branch_19,SME,ATM Withdrawal,Debit,,0.0,23.62,No,1291.39,No
TXN000386,2022-07-08,2022,July,Q3,CUST1278,Zenith Bank,Branch_20,Corporate,Loan Repayment,Debit,,1381490.68,11.79,No,1200.92,No
TXN000670,2022-07-08,2022,July,Q3,CUST1115,UBA,Branch_16,Individual,Withdrawal,Debit,674007.7,1720061.85,6.78,No,1113.04,No
TXN001447,2022-07-08,2022,July,Q3,CUST1278,FirstBank Nigeria,Branch_16,Retail,Loan Repayment,Debit,909645.05,0.0,19.73,No,779.19,No
TXN001023,2022-07-08,2022,July,Q3,CUST1374,Zenith Bank,Branch_07,Retail,Interest Credit,Credit,706342.89,3145739.12,15.14,No,1340.72,No
TXN001518,2022-07-09,2022,July,Q3,CUST1252,GTBank,Branch_12,Retail,Deposit,Credit,942680.68,1763278.34,6.12,No,1326.93,No
TXN001488,2022-07-09,2022,July,Q3,CUST1081,UBA,Branch_10,SME,Deposit,Credit,158971.09,404989.53,23.21,No,870.39,No
TXN001703,2022-07-09,2022,July,Q3,CUST1319,FirstBank Nigeria,Branch_16,Retail,POS Payment,Debit,1771021.53,4572246.23,15.37,No,886.13,No
TXN000289,2022-07-10,2022,July,Q3,CUST1072,FirstBank Nigeria,Branch_03,Individual,Loan Repayment,Debit,826407.08,1808278.16,15.14,No,1243.66,No
TXN001529,2022-07-10,2022,July,Q3,CUST1212,Access Bank,Unknown,Corporate,ATM Withdrawal,Debit,84529.94,0.0,15.14,No,1563.5,No
TXN001722,2022-07-11,2022,July,Q3,CUST1444,FirstBank Nigeria,Branch_12,Individual,Transfer,Debit,335376.4,0.0,23.11,No,1314.41,No
TXN000464,2022-07-12,2022,July,Q3,CUST1376,UBA,Branch_06,Government,Loan Repayment,Debit,778551.36,701571.62,23.76,No,1284.79,No
TXN000706,2022-07-13,2022,July,Q3,CUST1346,Zenith Bank,Unknown,SME,Deposit,Credit,1362784.03,2492376.56,18.43,No,1168.88,No
TXN000640,2022-07-13,2022,July,Q3,CUST1093,UBA,Branch_10,Individual,Transfer,Debit,645552.42,3005761.93,11.51,No,980.74,No
TXN000836,2022-07-14,2022,July,Q3,CUST1491,UBA,Branch_11,Government,ATM Withdrawal,Debit,1355962.09,545967.61,23.97,No,899.03,No
TXN000784,2022-07-15,2022,July,Q3,CUST1391,Access Bank,Branch_03,Retail,Withdrawal,Debit,1949063.89,962702.19,22.92,No,1415.25,No
TXN001330,2022-07-15,2022,July,Q3,CUST1191,GTBank,Branch_19,Individual,Deposit,Credit,25650.67,1205462.86,11.71,No,1228.86,No
TXN000641,2022-07-16,2022,July,Q3,CUST1357,UBA,Branch_16,Corporate,ATM Withdrawal,Debit,26288.88,3431027.0,15.35,Yes,1100.2,No
TXN000417,2022-07-17,2022,July,Q3,CUST1310,GTBank,Branch_04,Individual,Wire Transfer,Credit,1199827.69,7117301.93,22.18,No,829.21,No
TXN000445,2022-07-17,2022,July,Q3,CUST1322,Access Bank,Branch_09,SME,ATM Withdrawal,Debit,722243.56,0.0,16.15,No,1042.52,No
